Site,species,TagLab Centroid x,TagLab Centroid y,TagLab Perimeter,TagLab Area,asi
T7_2023,Porites_astreoides,6920.1,12821.9,33.5,51.22,ASI 3
T7_2023,Porites_astreoides,6835.5,12985.7,22.9,27.05,ASI 3
T7_2023,Porites_astreoides,6627.7,12665.1,50,84,ASI 3
T7_2023,Porites_astreoides,6777.7,13231.6,20.9,25.42,ASI 3
T7_2023,Porites_astreoides,7014.8,12952.9,66.1,116.21,ASI 3
T7_2023,Orbicella_faveolata,7673.3,13426.8,73.6,176.94,ASI 3
T7_2023,Orbicella_faveolata,8872.6,12540.9,358.8,2536.04,ASI 3
T7_2023,Acropora_palmata,9678.2,13507.3,416.5,3652.78,ASI 3
T7_2023,Orbicella_faveolata,10733.7,13032.4,202,1669.32,ASI 3
T7_2023,Orbicella_faveolata,10395.4,13143.6,49.8,129.91,ASI 3
T7_2023,Orbicella_faveolata,11298.7,12626.4,82.9,211.35,ASI 3
T7_2023,Porites_astreoides,11146.8,12532.8,34,52.79,ASI 3
T7_2023,Porites_astreoides,11374.3,12480.8,18.5,22.89,ASI 3
T7_2023,Porites_astreoides,11507,12510.1,42.9,95.74,ASI 3
T7_2023,Porites_spp.,11079.7,11934,82.2,181.95,ASI 3
T7_2023,Porites_spp.,11340.5,11985,113.7,359.56,ASI 3
T7_2023,Porites_spp.,11256.2,11514.9,33.7,34.54,ASI 3
T7_2023,Orbicella_faveolata,11588.1,10532.2,181.6,634.8,ASI 3
T7_2023,Orbicella_faveolata,10977.6,10751.6,149.2,591.26,ASI 3
T7_2023,Orbicella_faveolata,10603.2,12359.6,51,54.97,ASI 3
T7_2023,Orbicella_faveolata,9365.9,11875.2,80,304,ASI 3
T7_2023,Orbicella_faveolata,9514.6,11825,11.5,6.32,ASI 3
T7_2023,Orbicella_faveolata,9007.3,11987.6,70.2,196.42,ASI 3
T7_2023,Porites_spp.,8771.3,12588.3,80.1,242.36,ASI 3
T7_2023,Porites_astreoides,8189.3,11642.4,46.7,79.86,ASI 3
T7_2023,Orbicella_faveolata,7769.5,12504.7,103.2,463.35,ASI 3
T7_2023,Porites_astreoides,7198,12119.3,46.2,44.16,ASI 3
T7_2023,Porites_astreoides,7693.7,12349.7,24.5,26.34,ASI 3
T7_2023,Porites_astreoides,7634.2,12430.7,24.8,21.69,ASI 3
T7_2023,Porites_spp.,7591.9,12343.6,35.4,62.71,ASI 3
T7_2023,Porites_spp.,7471.8,12202.9,54.5,70.74,ASI 3
T7_2023,Porites_spp.,7340.5,12402,30.9,39,ASI 3
T7_2023,Porites_spp.,7691.4,11755.2,44.1,55.51,ASI 3
T7_2023,Porites_astreoides,6088.1,11516.4,21.5,31.04,ASI 3
T7_2023,Porites_astreoides,6803.7,11545.4,47,77.71,ASI 3
T7_2023,Porites_astreoides,6268.8,11699.1,57.8,67.74,ASI 3
T7_2023,Porites_astreoides,6647.8,11992.9,20.4,14.45,ASI 3
T7_2023,Porites_spp.,6727,11619.1,67.3,168.09,ASI 3
T7_2023,Agaricia_spp.,6638.6,11832.4,55.6,86.9,ASI 3
T7_2023,Agaricia_spp.,6825.4,11643.9,23.8,30.17,ASI 3
T7_2023,Siderastrea_spp.,5860.2,11806.6,13.6,10.13,ASI 3
T7_2023,Porites_astreoides,5674.4,12129.6,34.5,65.51,ASI 3
T7_2023,Porites_spp.,6001.3,12209.1,55.2,58.73,ASI 3
T7_2023,Porites_spp.,5929.4,12075.6,22.9,15.27,ASI 3
T7_2023,Porites_astreoides,5877.3,12348,38,85.97,ASI 3
T7_2023,Porites_spp.,5229.1,12563.5,18.4,14.97,ASI 3
T7_2023,Porites_astreoides,5049.9,12178.6,37.1,55.17,ASI 3
T7_2023,Siderastrea_spp.,5741.5,11717.7,11,6.9,ASI 3
T7_2023,Porites_astreoides,5746.4,11628.2,22.4,19.69,ASI 3
T7_2023,Siderastrea_spp.,5765.8,11755.9,6.9,2.89,ASI 3
T7_2023,Porites_astreoides,5370.4,11962.2,7.4,3.12,ASI 3
T7_2023,Porites_spp.,5450,11798.9,22.5,25.62,ASI 3
T7_2023,Porites_spp.,5408.6,11845.9,46.2,76.04,ASI 3
T7_2023,Porites_astreoides,4949.9,11578.3,24.7,25.23,ASI 3
T7_2023,Porites_astreoides,5073.7,11586.7,22.6,19.82,ASI 3
T7_2023,Porites_astreoides,5175.1,11500.1,18.6,19.82,ASI 3
T7_2023,Porites_astreoides,4315,12174.9,32.4,55.04,ASI 3
T7_2023,Porites_astreoides,4131.5,12209.9,26.1,37.31,ASI 3
T7_2023,Porites_spp.,4160.7,12274.9,74.3,190.9,ASI 3
T7_2023,Porites_spp.,3169.2,12285.2,52.1,156.81,ASI 3
T7_2023,Porites_astreoides,3068.3,11908.3,22.3,17.82,ASI 3
T7_2023,Porites_spp.,3066.6,11985,48.4,59.02,ASI 3
T7_2023,Porites_astreoides,3769.2,11210.3,29,42.15,ASI 3
T7_2023,Porites_astreoides,3639.1,11072.7,16.4,13.13,ASI 3
T7_2023,Porites_astreoides,2917.1,12518.7,37.3,61.1,ASI 3
T7_2023,Orbicella_faveolata,2446.7,11957.8,54.1,154.17,ASI 3
T7_2023,Porites_spp.,2525.2,12639.6,88.1,164.05,ASI 3
T7_2023,Porites_spp.,2731.2,12145,80.7,92.65,ASI 3
T7_2023,Porites_spp.,1145.9,11525.4,55.4,60.48,ASI 3
T7_2023,Porites_spp.,1151.4,11495.7,23.3,20.68,ASI 3
T7_2023,Porites_astreoides,1145.3,10260.2,25.1,32.1,ASI 3
T7_2023,Porites_astreoides,1013.4,10685.4,19.2,23.14,ASI 3
T7_2023,Porites_spp.,1589.4,11016.4,60.7,166.96,ASI 3
T7_2023,Porites_astreoides,2305.1,10443.7,48.4,66.56,ASI 3
T7_2023,Porites_astreoides,2738.5,10547.4,17.6,21.33,ASI 3
T7_2023,Porites_astreoides,2654.6,10641,17.9,19.93,ASI 3
T7_2023,Orbicella_faveolata,3049.9,10545.8,109.3,332.65,ASI 3
T7_2023,Porites_spp.,3005.9,10930.2,28.9,31.37,ASI 3
T7_2023,Porites_astreoides,3609.5,10484.1,31,46.92,ASI 3
T7_2023,Orbicella_faveolata,3803.4,10922,164.4,854.61,ASI 3
T7_2023,Siderastrea_spp.,3406.7,11049.3,5.5,2.22,ASI 3
T7_2023,Siderastrea_spp.,3326.8,11040.9,8.6,3.64,ASI 3
T7_2023,Porites_spp.,3729,10426,51.4,61.61,ASI 3
T7_2023,Porites_astreoides,4287.2,10517.2,53.7,103.62,ASI 3
T7_2023,Orbicella_faveolata,4643.3,10700.6,62.6,142.09,ASI 3
T7_2023,Porites_astreoides,5200.4,10591.4,12.4,10.18,ASI 3
T7_2023,Porites_spp.,5514.4,10681.7,30.8,45.76,ASI 3
T7_2023,Agaricia_spp.,5869.5,11204.8,22.4,32.36,ASI 3
T7_2023,Orbicella_faveolata,6141,11337.9,83.5,233.84,ASI 3
T7_2023,Orbicella_faveolata,6395.4,11388.3,115.5,308.91,ASI 3
T7_2023,Porites_astreoides,6673.2,11273.6,48.8,124.77,ASI 3
T7_2023,Agaricia_spp.,6942.3,11335,13.3,8.87,ASI 3
T7_2023,Porites_astreoides,7515.1,10558.2,102.8,269.54,ASI 3
T7_2023,Porites_astreoides,7621.5,10785.6,25.6,38.01,ASI 3
T7_2023,Porites_astreoides,7701.2,10832.2,36.6,70.66,ASI 3
T7_2023,Porites_astreoides,7368.8,10681.9,15.9,7.25,ASI 3
T7_2023,Porites_spp.,7147.8,10983.1,48.4,41.33,ASI 3
T7_2023,Porites_spp.,8214.4,10679.4,45.5,75.14,ASI 3
T7_2023,Porites_spp.,8337.1,10854.1,44.4,55.1,ASI 3
T7_2023,Porites_spp.,8726.9,10905,51.3,114.16,ASI 3
T7_2023,Orbicella_annularis,8356.7,11179.2,36.3,46.52,ASI 3
T7_2023,Orbicella_faveolata,9627.2,11161.4,52.6,108.28,ASI 3
T7_2023,Orbicella_faveolata,9439,11068.2,18.3,16.71,ASI 3
T7_2023,Orbicella_faveolata,9509.3,11009.1,35.6,30.81,ASI 3
T7_2023,Porites_spp.,9380.4,10932.4,69.2,64.03,ASI 3
T7_2023,Porites_astreoides,9431.7,10718.6,36.8,44.82,ASI 3
T7_2023,Orbicella_faveolata,9649,10561,85.2,145.22,ASI 3
T7_2023,Porites_spp.,9751.3,10662.2,16.1,8.76,ASI 3
T7_2023,Agaricia_spp.,9810.6,10598.4,19.9,16.04,ASI 3
T7_2023,Orbicella_faveolata,10024.9,11305.4,132.5,688.66,ASI 3
T7_2023,Porites_astreoides,10554.9,11057.1,45,91.31,ASI 3
T7_2023,Porites_astreoides,10975,11085,20.3,26.81,ASI 3
T7_2023,Orbicella_faveolata,10666.4,10278.5,32.4,62.42,ASI 3
T7_2023,Orbicella_faveolata,10993.9,10230.1,79.1,180.78,ASI 3
T7_2023,Orbicella_faveolata,10707.2,10410.4,106.8,243.95,ASI 3
T7_2023,Orbicella_faveolata,10294,10598.9,212.6,1275.56,ASI 3
T7_2023,Orbicella_faveolata,10511,10067.3,122.3,663.27,ASI 3
T7_2023,Orbicella_faveolata,10458.8,10735.8,261,1030.65,ASI 3
T7_2023,Porites_spp.,11163.9,9269.5,110.3,269.05,ASI 3
T7_2023,Porites_astreoides,11065.2,9554.8,29.5,44.46,ASI 3
T7_2023,Porites_spp.,11028.6,9477.3,52.9,62.62,ASI 3
T7_2023,Porites_astreoides,10930.7,9785.7,39.9,71.41,ASI 3
T7_2023,Porites_astreoides,10177.4,9764,32.4,59.6,ASI 3
T7_2023,Siderastrea_spp.,10103.4,9786.4,7.2,3.52,ASI 3
T7_2023,Orbicella_annularis,10814.8,9918.1,145.5,293.49,ASI 3
T7_2023,Porites_astreoides,10698.6,9394.4,13.3,10.55,ASI 3
T7_2023,Porites_spp.,10744.1,9258.5,95.2,238.74,ASI 3
T7_2023,Porites_spp.,10955.5,9430.5,27.1,22.22,ASI 3
T7_2023,Orbicella_franksi,9945.6,9176.6,54.1,115.96,ASI 3
T7_2023,Porites_astreoides,9775.7,10213.2,86.7,132.39,ASI 3
T7_2023,Porites_astreoides,9676.5,10114,24.9,32.57,ASI 3
T7_2023,Porites_spp.,9732.7,10141.5,31.5,54.96,ASI 3
T7_2023,Montastraea_cavernosa,9329.5,9964.1,27.7,22.17,ASI 3
T7_2023,Porites_astreoides,9464.9,9334.9,35.9,41.92,ASI 3
T7_2023,Orbicella_annularis,9463.8,9436.3,13.3,9.28,ASI 3
T7_2023,Orbicella_annularis,9214.3,9489.5,25.8,21.98,ASI 3
T7_2023,Porites_astreoides,9161.1,9153.7,26.5,32.92,ASI 3
T7_2023,Madracis_decactis,7873.3,10127.9,80.2,252.57,ASI 3
T7_2023,Orbicella_faveolata,7269.2,9673.6,34.3,66.85,ASI 3
T7_2023,Orbicella_faveolata,7285.4,9767.6,56,118.63,ASI 3
T7_2023,Orbicella_faveolata,7490.7,9825.9,73,207.72,ASI 3
T7_2023,Orbicella_faveolata,7616.9,10007.9,37.4,67.96,ASI 3
T7_2023,Porites_astreoides,7478.5,10226.1,28.7,48.47,ASI 3
T7_2023,Porites_astreoides,7126.4,9855.7,22.9,28.95,ASI 3
T7_2023,Porites_astreoides,7931,9310.3,19.6,21.33,ASI 3
T7_2023,Porites_astreoides,7978.7,10034.3,31.9,51.46,ASI 3
T7_2023,Porites_spp.,7133.7,9603.6,31.7,29.66,ASI 3
T7_2023,Porites_spp.,7025.5,9556.5,18.9,19.37,ASI 3
T7_2023,Porites_spp.,7257.9,9393.2,83.3,194.12,ASI 3
T7_2023,Porites_astreoides,7608.7,10309.2,30.9,50.96,ASI 3
T7_2023,Porites_astreoides,6565,9854.8,18.3,19.04,ASI 3
T7_2023,Porites_astreoides,6726.7,10012.5,14.3,9.98,ASI 3
T7_2023,Montastraea_cavernosa,6813.9,9985,26.2,29.93,ASI 3
T7_2023,Porites_astreoides,6459.4,9321.9,30.4,51.17,ASI 3
T7_2023,Porites_astreoides,6460.6,9367.4,9.4,6.4,ASI 3
T7_2023,Porites_astreoides,6498.2,9369.3,20.2,15.27,ASI 3
T7_2023,Agaricia_spp.,6435.1,9434.6,17.1,16.64,ASI 3
T7_2023,Porites_spp.,5832.7,10046.7,37,47.94,ASI 3
T7_2023,Porites_astreoides,5309.7,9151,72.1,223.44,ASI 3
T7_2023,Porites_spp.,5736.1,9502.2,100.5,318.91,ASI 3
T7_2023,Agaricia_spp.,5413.2,9854.4,33.6,44.49,ASI 3
T7_2023,Agaricia_spp.,5495.7,9758.5,20.9,18.75,ASI 3
T7_2023,Porites_astreoides,4206,9850,56.4,136.5,ASI 3
T7_2023,Porites_astreoides,4311.1,10040.1,24.2,30.79,ASI 3
T7_2023,Porites_astreoides,4346.8,10033.7,46.1,65.88,ASI 3
T7_2023,Porites_astreoides,4254.9,10006,9,4.52,ASI 3
T7_2023,Porites_astreoides,4508.9,9776.1,9.1,5.8,ASI 3
T7_2023,Porites_astreoides,4724.1,9781.5,7.5,3.72,ASI 3
T7_2023,Siderastrea_spp.,4368.8,9607.8,13.6,9.72,ASI 3
T7_2023,Siderastrea_spp.,4306.6,9636.3,5.7,2.06,ASI 3
T7_2023,Siderastrea_spp.,4963.3,10159.2,6.6,3.15,ASI 3
T7_2023,Porites_spp.,4852.5,10188.9,31.1,27.54,ASI 3
T7_2023,Siderastrea_spp.,4807,10004.4,7,3.41,ASI 3
T7_2023,Siderastrea_spp.,4595.1,9974.6,7.5,3.84,ASI 3
T7_2023,Siderastrea_spp.,4464.5,9404.5,6.2,2.46,ASI 3
T7_2023,Porites_astreoides,5155.1,10453.4,10.6,7.64,ASI 3
T7_2023,Porites_spp.,2370.4,10065.1,61.5,71.09,ASI 3
T7_2023,Porites_spp.,2414.8,10136.6,14.7,8.99,ASI 3
T7_2023,Porites_spp.,2328.6,10185.7,27.3,29.37,ASI 3
T7_2023,Porites_spp.,2501.6,10233.1,24.7,15.98,ASI 3
T7_2023,Porites_spp.,2562.7,10036,37,40.87,ASI 3
T7_2023,Porites_spp.,2710.7,10290.1,33.3,26.65,ASI 3
T7_2023,Porites_spp.,2656.5,10287,7.7,2.91,ASI 3
T7_2023,Porites_spp.,2615.8,10454.8,23.7,20.21,ASI 3
T7_2023,Porites_spp.,2720.3,9409.1,58.6,77.62,ASI 3
T7_2023,Porites_spp.,1460.6,9524.6,49,45.95,ASI 3
T7_2023,Porites_spp.,1707.2,9458.8,18.6,19.71,ASI 3
T7_2023,Porites_spp.,1803.5,9519.3,18.3,16.92,ASI 3
T7_2023,Porites_spp.,1936.3,10157.5,45.4,60.41,ASI 3
T7_2023,Porites_astreoides,1975.6,10198.2,19.7,18.54,ASI 3
T7_2023,Porites_spp.,1173.7,9393.6,37.1,38.14,ASI 3
T7_2023,Porites_spp.,1189.5,9445.6,5.9,2.6,ASI 3
T7_2023,Madracis_decactis,1046.9,8537.8,26.9,35.18,ASI 3
T7_2023,Madracis_decactis,595.6,7915.2,27.8,29.52,ASI 3
T7_2023,Madracis_decactis,1804.2,7602.2,37.5,40.76,ASI 3
T7_2023,Madracis_decactis,1893.3,7606,20.8,16.95,ASI 3
T7_2023,Madracis_decactis,1919.1,7967.6,32.6,37.57,ASI 3
T7_2023,Madracis_decactis,1785.1,7213.3,54.8,135.5,ASI 3
T7_2023,Porites_astreoides,1672,7464.9,27.1,38.96,ASI 3
T7_2023,Porites_astreoides,1742.9,7468.8,15.1,14.16,ASI 3
T7_2023,Porites_spp.,1322.9,7914,36.7,45.73,ASI 3
T7_2023,Porites_astreoides,1730.4,7353,24.2,38.16,ASI 3
T7_2023,Porites_spp.,2685.2,8670.4,40.5,54.92,ASI 3
T7_2023,Porites_spp.,2713.7,8751.4,28.8,44.98,ASI 3
T7_2023,Porites_astreoides,3550.1,8832.3,158.4,374.53,ASI 3
T7_2023,Siderastrea_spp.,3940.4,9023.1,10,6.9,ASI 3
T7_2023,Porites_spp.,3041,8625.8,74.5,142.74,ASI 3
T7_2023,Porites_astreoides,3066.9,8045.9,43,64.52,ASI 3
T7_2023,Orbicella_faveolata,3974.4,8282.1,215.4,1058.42,ASI 3
T7_2023,Porites_astreoides,3592.4,8411.6,7.8,4.11,ASI 3
T7_2023,Porites_spp.,3655.5,8311.7,42,48.34,ASI 3
T7_2023,Porites_spp.,3688.1,8402.6,24.6,22.98,ASI 3
T7_2023,Porites_astreoides,4028.7,8839.9,29.1,51.21,ASI 3
T7_2023,Porites_astreoides,4062.1,8731.2,34.3,39.18,ASI 3
T7_2023,Porites_astreoides,3979.6,8617.2,17.9,16.22,ASI 3
T7_2023,Porites_astreoides,4129.8,8647.6,34.5,52.14,ASI 3
T7_2023,Montastraea_cavernosa,5541.1,8749.8,86.9,254.86,ASI 3
T7_2023,Porites_spp.,5580.7,8952.1,45.9,63.81,ASI 3
T7_2023,Porites_spp.,5679.3,9048.1,39.3,47.5,ASI 3
T7_2023,Porites_spp.,6044.2,8559.5,131.3,584.35,ASI 3
T7_2023,Porites_spp.,6189.3,8685.3,21.9,17.67,ASI 3
T7_2023,Porites_astreoides,6205.9,8929.7,33.9,22.94,ASI 3
T7_2023,Porites_astreoides,6944.5,8386.6,58.4,106.62,ASI 3
T7_2023,Porites_astreoides,6917.8,8533.5,59.3,78.01,ASI 3
T7_2023,Porites_astreoides,6996.3,8588.2,38.3,38.11,ASI 3
T7_2023,Porites_spp.,6276.9,8354.1,38.6,25.23,ASI 3
T7_2023,Montastraea_cavernosa,7459.9,8913.2,91.6,300.96,ASI 3
T7_2023,Porites_spp.,8048.6,8899.7,73.8,147.17,ASI 3
T7_2023,Porites_astreoides,8851.5,9100.4,21.1,28.78,ASI 3
T7_2023,Porites_astreoides,8897.9,8969.1,13.9,13.41,ASI 3
T7_2023,Porites_astreoides,8946.8,8927.8,11.2,8.64,ASI 3
T7_2023,Porites_astreoides,9140.7,8943.9,79,313.98,ASI 3
T7_2023,Porites_astreoides,8870.3,8562.8,7.4,3.83,ASI 3
T7_2023,Porites_astreoides,8485.2,8239.8,10.3,6.45,ASI 3
T7_2023,Porites_astreoides,9327.9,9023.6,9.5,6.13,ASI 3
T7_2023,Agaricia_spp.,9604.2,8634.1,13.2,10.79,ASI 3
T7_2023,Porites_astreoides,9662.5,8423.2,42.5,71.12,ASI 3
T7_2023,Montastraea_cavernosa,9096,8082.7,21.1,21.37,ASI 3
T7_2023,Agaricia_spp.,9676.1,8066,8.4,4.39,ASI 3
T7_2023,Porites_astreoides,10570.5,9108.4,14.9,15.07,ASI 3
T7_2023,Porites_astreoides,10717.5,9089.3,24.9,17.44,ASI 3
T7_2023,Porites_astreoides,10618.6,9054.7,14.4,9.03,ASI 3
T7_2023,Porites_astreoides,10205.3,9137.2,24.1,30.44,ASI 3
T7_2023,Porites_spp.,10315.8,9141.2,18.7,11.23,ASI 3
T7_2023,Porites_astreoides,10535.8,9025.4,37.1,29.9,ASI 3
T7_2023,Porites_spp.,10742.9,8860.1,32.8,25.06,ASI 3
T7_2023,Porites_astreoides,10619,8812.1,28.9,18.72,ASI 3
T7_2023,Porites_astreoides,10688.7,8560.3,23,34.39,ASI 3
T7_2023,Siderastrea_spp.,10206.2,8186.1,5.4,2.02,ASI 3
T7_2023,Porites_astreoides,10256.8,8040.8,60.8,183.44,ASI 3
T7_2023,Porites_spp.,10851.4,8112,59.6,81.43,ASI 3
T7_2023,Porites_astreoides,11158,8945.1,19.6,20.49,ASI 3
T7_2023,Porites_astreoides,11500.7,8757.6,48.5,49.97,ASI 3
T7_2023,Montastraea_cavernosa,11086,7525.9,87,440.17,ASI 3
T7_2023,Siderastrea_spp.,10470.7,7601.7,77.2,316.73,ASI 3
T7_2023,Montastraea_cavernosa,9757.8,7821.6,38.6,89.45,ASI 3
T7_2023,Porites_astreoides,11095.4,6952.5,74.9,133.39,ASI 3
T7_2023,Siderastrea_spp.,10310.2,7927.2,10.5,7.22,ASI 3
T7_2023,Siderastrea_spp.,10245.2,7850,5.3,2.03,ASI 3
T7_2023,Siderastrea_spp.,10226.9,7846.4,3.6,0.84,ASI 3
T7_2023,Siderastrea_spp.,10235.4,7835.6,3.2,0.7,ASI 3
T7_2023,Siderastrea_spp.,10194.8,7863.9,5.2,1.87,ASI 3
T7_2023,Porites_astreoides,9585,7520.6,15.9,16.09,ASI 3
T7_2023,Porites_spp.,9451.9,7153.9,41.1,82.95,ASI 3
T7_2023,Orbicella_faveolata,4175.1,7794.7,237.1,1282.4,ASI 3
T7_2023,Porites_astreoides,4101.9,7373.8,47,91.83,ASI 3
T7_2023,Madracis_decactis,2712.9,7004.1,80.1,150.78,ASI 3
T7_2023,Madracis_decactis,1938.4,6937.5,20.1,23.57,ASI 3
T7_2023,Madracis_decactis,1849.6,6248.4,95.6,161.84,ASI 3
T7_2023,Madracis_decactis,2283.8,5861,37.2,53.69,ASI 3
T7_2023,Madracis_decactis,2076.5,6018.4,26.5,25.76,ASI 3
T7_2023,Porites_astreoides,2113,7546,37.1,38.54,ASI 3
T7_2023,Porites_astreoides,528.5,8060,13.6,11.94,ASI 3
T7_2023,Porites_astreoides,801.5,7747.7,22.4,28.88,ASI 3
T7_2023,Porites_astreoides,1952.9,9002.3,51.9,126.05,ASI 3
T7_2023,Siderastrea_spp.,1387.8,7206.1,10.2,5.39,ASI 3
T7_2023,Madracis_decactis,1646.8,7283.2,9.4,5.67,ASI 3
T7_2023,Siderastrea_spp.,1689.7,6939.7,6.3,2.82,ASI 3
T7_2023,Porites_astreoides,2013.8,6911.6,22.8,15.31,ASI 3
T7_2023,Porites_spp.,2185,6927.1,44.2,70.14,ASI 3
T7_2023,Porites_spp.,2846.1,6981.7,43,28.91,ASI 3
T7_2023,Porites_spp.,2931.7,6961.8,12.6,6.71,ASI 3
T7_2023,Porites_spp.,2917,6985.9,6.8,2.97,ASI 3
T7_2023,Porites_spp.,2980.2,6994.3,45.8,65.38,ASI 3
T7_2023,Porites_spp.,2977,6916.4,11.8,7.89,ASI 3
T7_2023,Porites_spp.,2914.5,6860.1,12.8,9.58,ASI 3
T7_2023,Porites_spp.,2965.8,6880.6,18.2,17.66,ASI 3
T7_2023,Madracis_decactis,4645.7,6965.1,43.5,33.31,ASI 3
T7_2023,Porites_astreoides,4615.5,7470.1,15.2,14.95,ASI 3
T7_2023,Porites_astreoides,4719.5,7426,33.6,60.17,ASI 3
T7_2023,Siderastrea_spp.,4522.3,7864.5,5.6,2.03,ASI 3
T7_2023,Siderastrea_spp.,5387.2,6949.3,38.5,23.55,ASI 3
T7_2023,Siderastrea_spp.,5352.2,6970.6,8.3,2.03,ASI 3
T7_2023,Siderastrea_spp.,5318.8,6954.5,6.7,1.88,ASI 3
T7_2023,Porites_astreoides,5301.3,6910.9,28.2,32.4,ASI 3
T7_2023,Orbicella_franksi,5658.7,6915,41.7,46.77,ASI 3
T7_2023,Porites_astreoides,5876.7,7157.5,26.3,36.47,ASI 3
T7_2023,Porites_astreoides,5569.2,7455,29,49.46,ASI 3
T7_2023,Siderastrea_spp.,5814.2,7793.8,7.2,3.59,ASI 3
T7_2023,Montastraea_cavernosa,7466.9,7385.9,73.4,180.86,ASI 3
T7_2023,Porites_spp.,6721.8,7340.9,35.2,27.7,ASI 3
T7_2023,Porites_astreoides,6232.9,7050,40.1,56.21,ASI 3
T7_2023,Porites_spp.,6972.6,7446.6,36.2,63.03,ASI 3
T7_2023,Porites_astreoides,11376.4,7499.2,9.4,5.66,ASI 3
T7_2023,Porites_astreoides,11631.4,6865.9,14.5,13.12,ASI 3
T7_2023,Porites_astreoides,11449.9,6818.6,10.8,8.06,ASI 3
T7_2023,Porites_spp.,11494.8,6562.7,41.3,32.07,ASI 3
T7_2023,Orbicella_faveolata,11857.5,6577.9,148.9,613.34,ASI 3
T7_2023,Porites_spp.,11922.7,6398.3,89.5,244.99,ASI 3
T7_2023,Porites_astreoides,11705.7,6153.5,56.8,143.66,ASI 3
T7_2023,Porites_astreoides,11618.7,6079.6,22.6,27.13,ASI 3
T7_2023,Siderastrea_spp.,11559.8,6102.5,19.6,26.57,ASI 3
T7_2023,Porites_spp.,11450.7,6033,19.1,23.4,ASI 3
T7_2023,Orbicella_faveolata,11099,5982.6,61.4,181.47,ASI 3
T7_2023,Orbicella_faveolata,11415.7,5736.2,83.1,281.82,ASI 3
T7_2023,Orbicella_faveolata,11557.5,5515.9,97.7,512.85,ASI 3
T7_2023,Porites_astreoides,9957,6298,52.9,129.13,ASI 3
T7_2023,Porites_astreoides,9582.5,5941.7,47.8,110.71,ASI 3
T7_2023,Porites_astreoides,9329.1,6334.7,51.3,81.31,ASI 3
T7_2023,Porites_astreoides,9136.1,6669.6,67.7,155.15,ASI 3
T7_2023,Porites_astreoides,9330.7,6618.4,23.7,16.57,ASI 3
T7_2023,Porites_astreoides,9009.2,7179.9,61.3,65.84,ASI 3
T7_2023,Porites_spp.,8915.4,6834,98.4,265.82,ASI 3
T7_2023,Porites_spp.,8725.7,6765.4,62.9,101.41,ASI 3
T7_2023,Siderastrea_spp.,8463.9,6047.5,32.7,28.35,ASI 3
T7_2023,Porites_astreoides,4321.5,6415.5,36.4,46.87,ASI 3
T7_2023,Madracis_decactis,4561.3,6424.7,39.1,50.2,ASI 3
T7_2023,Madracis_decactis,4674.8,6266.8,22,29.64,ASI 3
T7_2023,Porites_astreoides,5004.9,6160.1,59.1,83.66,ASI 3
T7_2023,Porites_spp.,5254.8,6812.2,42.1,81.84,ASI 3
T7_2023,Porites_astreoides,5051.6,6634.4,18.9,21.99,ASI 3
T7_2023,Orbicella_faveolata,3384.7,5742.6,110.3,644.65,ASI 3
T7_2023,Orbicella_faveolata,3773.1,5798.9,67,94.87,ASI 3
T7_2023,Agaricia_spp.,3890.6,5942.7,30.8,28.98,ASI 3
T7_2023,Montastraea_cavernosa,2747.6,6314.3,55.3,130.37,ASI 3
T7_2023,Porites_astreoides,2077.5,6179.9,63.8,58.1,ASI 3
T7_2023,Madracis_decactis,2108.4,6083,12.4,6.56,ASI 3
T7_2023,Porites_spp.,2278.3,5763.1,87.2,129.92,ASI 3
T7_2023,Porites_spp.,2330.7,5822.2,14.1,6.94,ASI 3
T7_2023,Porites_astreoides,2594,5674.6,78.6,144.99,ASI 3
T7_2023,Porites_astreoides,2607.6,5791.7,9.2,3.85,ASI 3
T7_2023,Porites_spp.,1467.2,6282.5,56.7,156.06,ASI 3
T7_2023,Orbicella_franksi,1282.2,6269.7,46.2,89.54,ASI 3
T7_2023,Porites_astreoides,552.5,5804.8,89.8,186.19,ASI 3
T7_2023,Porites_astreoides,593.1,5694.5,11.5,7.75,ASI 3
T7_2023,Montastraea_cavernosa,383.9,6201.7,16.3,12.01,ASI 3
T7_2023,Montastraea_cavernosa,340,6269.4,23.6,23.33,ASI 3
T7_2023,Porites_spp.,100.2,6500.4,35.5,43.69,ASI 3
T7_2023,Siderastrea_spp.,858.2,6081.2,6.3,2.56,ASI 3
T7_2023,Siderastrea_spp.,885.9,6050.8,29.1,15.67,ASI 3
T7_2023,Madracis_decactis,449,5974.5,51,97.03,ASI 3
T7_2023,Porites_astreoides,1500,5185,25.2,15.64,ASI 3
T7_2023,Porites_astreoides,1921.5,4589.7,29.4,27.4,ASI 3
T7_2023,Porites_astreoides,1769.2,4610.3,14.6,6.59,ASI 3
T7_2023,Porites_astreoides,2593.8,5176,49.8,115.72,ASI 3
T7_2023,Porites_astreoides,924.7,816.9,90,209.08,ASI 3
T7_2023,Porites_astreoides,411,1008.8,62.1,103.28,ASI 3
T7_2023,Porites_astreoides,1126.2,726.8,18.4,21.31,ASI 3
T7_2023,Porites_astreoides,1339.3,911.2,141.3,201.34,ASI 3
T7_2023,Porites_astreoides,1745.6,1116.7,64.9,174.84,ASI 3
T7_2023,Orbicella_faveolata,1612,630,93,206.09,ASI 3
